  0.9128E-17  0.1914E-03  0.2161E-03  0.2440E-03  0.2757E-03  0.3117E-03
  0.3526E-03  0.3991E-03  0.4520E-03  0.5122E-03  0.5808E-03  0.6589E-03
  0.7480E-03  0.8495E-03  0.9654E-03  0.1098E-02  0.1249E-02  0.1421E-02
  0.1619E-02  0.1844E-02  0.2103E-02  0.2398E-02  0.2737E-02  0.3125E-02
  0.3569E-02  0.4079E-02  0.4664E-02  0.5335E-02  0.6105E-02  0.6989E-02
  0.7711E-02  0.8485E-02  0.9343E-02  0.1030E-01  0.1135E-01  0.1253E-01
  0.1384E-01  0.1530E-01  0.1693E-01  0.1876E-01  0.2079E-01  0.2308E-01
  0.2565E-01  0.2854E-01  0.3180E-01  0.3549E-01  0.3968E-01  0.4444E-01
  0.4989E-01  0.5613E-01  0.6333E-01  0.7167E-01  0.8139E-01  0.9280E-01
  0.1063E+00  0.1224E+00  0.1417E+00  0.1653E+00  0.1944E+00  0.2307E+00
  0.2770E+00  0.3373E+00  0.4176E+00  0.5283E+00  0.6868E+00  0.9261E+00
  0.1312E+01  0.1908E+01  0.2307E+01  0.1874E+01  0.3322E+00  0.9701E-17
  0.5277E-03  0.5809E-03  0.6404E-03  0.7070E-03  0.7815E-03  0.8651E-03
  0.9588E-03  0.1064E-02  0.1182E-02  0.1315E-02  0.1465E-02  0.1633E-02
  0.1823E-02  0.2038E-02  0.2280E-02  0.2553E-02  0.2862E-02  0.3211E-02
  0.3607E-02  0.4056E-02  0.4564E-02  0.5141E-02  0.5795E-02  0.6539E-02
  0.7188E-02  0.7834E-02  0.8545E-02  0.9330E-02  0.1020E-01  0.1115E-01
  0.1221E-01  0.1337E-01  0.1467E-01  0.1610E-01  0.1769E-01  0.1945E-01
  0.2142E-01  0.2360E-01  0.2604E-01  0.2876E-01  0.3181E-01  0.3522E-01
  0.3906E-01  0.4339E-01  0.4828E-01  0.5383E-01  0.6014E-01  0.6736E-01
  0.7563E-01  0.8518E-01  0.9625E-01  0.1092E+00  0.1244E+00  0.1424E+00
  0.1639E+00  0.1900E+00  0.2218E+00  0.2612E+00  0.3108E+00  0.3745E+00
  0.4579E+00  0.5704E+00  0.7271E+00  0.9547E+00  0.1304E+01  0.1859E+01
  0.2510E+01  0.2655E+01  0.1946E+01  0.3712E+00  0.1006E-16  0.5409E-03
  0.6136E-03  0.6966E-03  0.7902E-03  0.8953E-03  0.1013E-02  0.1145E-02
  0.1294E-02  0.1460E-02  0.1648E-02  0.1859E-02  0.2097E-02  0.2365E-02
  0.2668E-02  0.3010E-02  0.3396E-02  0.3833E-02  0.4328E-02  0.4888E-02
  0.5522E-02  0.6241E-02  0.6910E-02  0.7535E-02  0.8222E-02  0.8977E-02
  0.9809E-02  0.1073E-01  0.1174E-01  0.1285E-01  0.1408E-01  0.1544E-01
  0.1695E-01  0.1862E-01  0.2046E-01  0.2251E-01  0.2478E-01  0.2731E-01
  0.3013E-01  0.3327E-01  0.3678E-01  0.4070E-01  0.4511E-01  0.5005E-01
  0.5563E-01  0.6193E-01  0.6908E-01  0.7721E-01  0.8650E-01  0.9716E-01
  0.1095E+00  0.1237E+00  0.1404E+00  0.1600E+00  0.1832E+00  0.2110E+00
  0.2445E+00  0.2855E+00  0.3364E+00  0.4004E+00  0.4826E+00  0.5904E+00
  0.7357E+00  0.9383E+00  0.1233E+01  0.1683E+01  0.2350E+01  0.2962E+01
  0.2925E+01  0.2045E+01  0.4319E+00  0.1031E-16  0.5415E-03  0.6118E-03
  0.6923E-03  0.7843E-03  0.8894E-03  0.1009E-02  0.1146E-02  0.1301E-02
  0.1478E-02  0.1679E-02  0.1907E-02  0.2167E-02  0.2462E-02  0.2797E-02
  0.3178E-02  0.3611E-02  0.4103E-02  0.4663E-02  0.5301E-02  0.6026E-02
  0.6753E-02  0.7389E-02  0.8090E-02  0.8862E-02  0.9714E-02  0.1065E-01
  0.1169E-01  0.1283E-01  0.1410E-01  0.1550E-01  0.1705E-01  0.1876E-01
  0.2067E-01  0.2278E-01  0.2513E-01  0.2774E-01  0.3065E-01  0.3390E-01
  0.3752E-01  0.4157E-01  0.4612E-01  0.5122E-01  0.5696E-01  0.6344E-01
  0.7077E-01  0.7910E-01  0.8859E-01  0.9944E-01  0.1119E+00  0.1263E+00
  0.1430E+00  0.1626E+00  0.1856E+00  0.2129E+00  0.2456E+00  0.2851E+00
  0.3335E+00  0.3935E+00  0.4691E+00  0.5661E+00  0.6935E+00  0.8652E+00
  0.1105E+01  0.1452E+01  0.1977E+01  0.2692E+01  0.3217E+01  0.3047E+01
  0.2120E+01  0.3656E+00  0.1052E-16  0.5416E-03  0.6113E-03  0.6905E-03
  0.7806E-03  0.8831E-03  0.9999E-03  0.1133E-02  0.1285E-02  0.1459E-02
  0.1657E-02  0.1883E-02  0.2141E-02  0.2436E-02  0.2773E-02  0.3158E-02
  0.3598E-02  0.4100E-02  0.4674E-02  0.5329E-02  0.6078E-02  0.6808E-02
  0.7468E-02  0.8197E-02  0.9001E-02  0.9890E-02  0.1087E-01  0.1196E-01
  0.1316E-01  0.1449E-01  0.1597E-01  0.1761E-01  0.1942E-01  0.2144E-01
  0.2368E-01  0.2617E-01  0.2895E-01  0.3204E-01  0.3550E-01  0.3937E-01
  0.4370E-01  0.4855E-01  0.5401E-01  0.6016E-01  0.6711E-01  0.7497E-01
  0.8391E-01  0.9410E-01  0.1058E+00  0.1192E+00  0.1347E+00  0.1527E+00
  0.1738E+00  0.1987E+00  0.2282E+00  0.2635E+00  0.3063E+00  0.3586E+00
  0.4237E+00  0.5056E+00  0.6110E+00  0.7492E+00  0.9357E+00  0.1196E+01
  0.1573E+01  0.2137E+01  0.2864E+01  0.3334E+01  0.3099E+01  0.1958E+01
  0.8862E-01  0.1070E-16  0.5416E-03  0.6113E-03  0.6904E-03  0.7802E-03
  0.8821E-03  0.9980E-03  0.1130E-02  0.1280E-02  0.1451E-02  0.1646E-02
  0.1869E-02  0.2123E-02  0.2414E-02  0.2746E-02  0.3125E-02  0.3560E-02
  0.4057E-02  0.4626E-02  0.5278E-02  0.6025E-02  0.6772E-02  0.7435E-02
  0.8167E-02  0.8978E-02  0.9876E-02  0.1087E-01  0.1197E-01  0.1320E-01
  0.1455E-01  0.1606E-01  0.1773E-01  0.1959E-01  0.2166E-01  0.2396E-01
  0.2653E-01  0.2939E-01  0.3259E-01  0.3616E-01  0.4016E-01  0.4464E-01
  0.4967E-01  0.5533E-01  0.6172E-01  0.6893E-01  0.7711E-01  0.8641E-01
  0.9702E-01  0.1092E+00  0.1232E+00  0.1393E+00  0.1581E+00  0.1801E+00
  0.2060E+00  0.2368E+00  0.2737E+00  0.3183E+00  0.3730E+00  0.4409E+00
  0.5266E+00  0.6367E+00  0.7813E+00  0.9763E+00  0.1248E+01  0.1643E+01
  0.2228E+01  0.2958E+01  0.3394E+01  0.3125E+01  0.1958E+01  0.5606E-01
  0.1086E-16  0.5416E-03  0.6113E-03  0.6904E-03  0.7802E-03  0.8822E-03
  0.9981E-03  0.1130E-02  0.1280E-02  0.1450E-02  0.1644E-02  0.1866E-02
  0.2118E-02  0.2407E-02  0.2736E-02  0.3112E-02  0.3542E-02  0.4034E-02
  0.4597E-02  0.5241E-02  0.5980E-02  0.6737E-02  0.7394E-02  0.8122E-02
  0.8929E-02  0.9823E-02  0.1081E-01  0.1191E-01  0.1314E-01  0.1449E-01
  0.1600E-01  0.1768E-01  0.1955E-01  0.2163E-01  0.2395E-01  0.2654E-01
  0.2943E-01  0.3267E-01  0.3629E-01  0.4035E-01  0.4490E-01  0.5002E-01
  0.5579E-01  0.6231E-01  0.6968E-01  0.7805E-01  0.8757E-01  0.9845E-01
  0.1109E+00  0.1253E+00  0.1419E+00  0.1612E+00  0.1839E+00  0.2106E+00
  0.2423E+00  0.2803E+00  0.3263E+00  0.3827E+00  0.4528E+00  0.5412E+00
  0.6548E+00  0.8042E+00  0.1006E+01  0.1287E+01  0.1694E+01  0.2296E+01
  0.3027E+01  0.3439E+01  0.3144E+01  0.1960E+01  0.5173E-01  0.1101E-16
  0.5416E-03  0.6113E-03  0.6904E-03  0.7803E-03  0.8823E-03  0.9982E-03
  0.1130E-02  0.1280E-02  0.1451E-02  0.1645E-02  0.1866E-02  0.2119E-02
  0.2407E-02  0.2735E-02  0.3110E-02  0.3539E-02  0.4029E-02  0.4589E-02
  0.5230E-02  0.5964E-02  0.6723E-02  0.7376E-02  0.8100E-02  0.8901E-02
  0.9789E-02  0.1077E-01  0.1187E-01  0.1308E-01  0.1443E-01  0.1593E-01
  0.1760E-01  0.1946E-01  0.2153E-01  0.2385E-01  0.2643E-01  0.2932E-01
  0.3255E-01  0.3617E-01  0.4023E-01  0.4479E-01  0.4992E-01  0.5571E-01
  0.6226E-01  0.6967E-01  0.7809E-01  0.8769E-01  0.9865E-01  0.1112E+00
  0.1258E+00  0.1426E+00  0.1621E+00  0.1851E+00  0.2121E+00  0.2443E+00
  0.2829E+00  0.3297E+00  0.3871E+00  0.4584E+00  0.5483E+00  0.6640E+00
  0.8161E+00  0.1021E+01  0.1308E+01  0.1724E+01  0.2335E+01  0.3067E+01
  0.3465E+01  0.3155E+01  0.1961E+01  0.4423E-01  0.1115E-16  0.5416E-03
  0.6113E-03  0.6904E-03  0.7803E-03  0.8823E-03  0.9982E-03  0.1130E-02
  0.1280E-02  0.1451E-02  0.1645E-02  0.1867E-02  0.2119E-02  0.2407E-02
  0.2736E-02  0.3111E-02  0.3540E-02  0.4030E-02  0.4590E-02  0.5230E-02
  0.5964E-02  0.6721E-02  0.7373E-02  0.8095E-02  0.8894E-02  0.9779E-02
  0.1076E-01  0.1185E-01  0.1306E-01  0.1440E-01  0.1590E-01  0.1756E-01
  0.1941E-01  0.2147E-01  0.2377E-01  0.2634E-01  0.2922E-01  0.3243E-01
  0.3604E-01  0.4008E-01  0.4462E-01  0.4974E-01  0.5551E-01  0.6203E-01
  0.6943E-01  0.7783E-01  0.8740E-01  0.9835E-01  0.1109E+00  0.1254E+00
  0.1422E+00  0.1618E+00  0.1848E+00  0.2119E+00  0.2441E+00  0.2828E+00
  0.3298E+00  0.3874E+00  0.4589E+00  0.5493E+00  0.6656E+00  0.8184E+00
  0.1025E+01  0.1313E+01  0.1730E+01  0.2345E+01  0.3077E+01  0.3471E+01
  0.3158E+01  0.1961E+01  0.4230E-01  0.1128E-16  0.5416E-03  0.6113E-03
  0.6904E-03  0.7803E-03  0.8823E-03  0.9982E-03  0.1130E-02  0.1280E-02
  0.1451E-02  0.1645E-02  0.1867E-02  0.2119E-02  0.2407E-02  0.2736E-02
  0.3112E-02  0.3541E-02  0.4031E-02  0.4591E-02  0.5232E-02  0.5966E-02
  0.6723E-02  0.7375E-02  0.8096E-02  0.8895E-02  0.9780E-02  0.1076E-01
  0.1185E-01  0.1306E-01  0.1440E-01  0.1589E-01  0.1755E-01  0.1939E-01
  0.2145E-01  0.2375E-01  0.2631E-01  0.2918E-01  0.3239E-01  0.3598E-01
  0.4001E-01  0.4454E-01  0.4964E-01  0.5539E-01  0.6189E-01  0.6926E-01
  0.7763E-01  0.8718E-01  0.9809E-01  0.1106E+00  0.1251E+00  0.1418E+00
  0.1614E+00  0.1843E+00  0.2113E+00  0.2435E+00  0.2821E+00  0.3289E+00
  0.3864E+00  0.4579E+00  0.5481E+00  0.6643E+00  0.8169E+00  0.1023E+01
  0.1311E+01  0.1728E+01  0.2341E+01  0.3074E+01  0.3469E+01  0.3157E+01
  0.1961E+01  0.4284E-01  0.1141E-16  0.5416E-03  0.6113E-03  0.6904E-03
  0.7803E-03  0.8823E-03  0.9982E-03  0.1130E-02  0.1280E-02  0.1451E-02
  0.1645E-02  0.1867E-02  0.2119E-02  0.2407E-02  0.2736E-02  0.3112E-02
  0.3541E-02  0.4031E-02  0.4591E-02  0.5233E-02  0.5967E-02  0.6724E-02
  0.7376E-02  0.8098E-02  0.8897E-02  0.9782E-02  0.1076E-01  0.1185E-01
